event_start_date;event_end_date;event_id;event_type;event_status;tech_id;tech_last_name;tech_first_name;tech_mail;tech_phone;customer_id;customer_last_name;customer_first_name;customer_mail;customer_phone;customer_country;customer_city;customer_postcode;customer_street;description;teammates_number;event_req
09/10/2022 12:10;09/10/2022 13:10;1106;repair;new;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;206;Gahl;Vanessa;Vanessa.Gahl@customer.com;775560255;France;Toulouse;;Avenue Charles de Gaulle;Débit irrégulier;2;type 2
26/10/2022 08:10;26/10/2022 09:10;1107;check;deleted;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;207;Pascia;Gusty;Gusty.Pascia@customer.com;611740756;France;Bordeaux;;Avenue Charles de Gaulle;Débit irrégulier;2;type 2
23/03/2022 03:03;23/03/2022 04:00;1108;check;deleted;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;208;Brodench;Grier;Grier.Brodench@customer.com;696039719;France;Nantes;;Avenue Charles de Gaulle;Aspect extérieur douteux;1;type 1
11/09/2022 06:09;11/09/2022 07:05;1109;repair;deleted;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;209;Corabella;Kylynn;Kylynn.Corabella@customer.com;785511380;France;Paris;;Avenue Charles de Gaulle;Aspect extérieur douteux;1;type 1
15/06/2022 00:06;15/06/2022 01:05;1110;check;deleted;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;210;Karylin;Selma;Selma.Karylin@customer.com;686903072;France;Lannion;;Avenue Charles de Gaulle;Pièce déjà changée;1;type 3
28/06/2022 00:06;28/06/2022 01:05;1111;repair;deleted;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;211;Cullin;Nyssa;Nyssa.Cullin@customer.com;758314691;France;Lannion;;Avenue Charles de Gaulle;Pièce déjà changée;2;type 3
18/10/2022 14:10;18/10/2022 15:10;1112;repair;new;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;212;Saunderson;Jorry;Jorry.Saunderson@customer.com;668421434;France;Lannion;;Avenue Charles de Gaulle;Débit irrégulier;2;type 2
19/11/2022 02:11;19/11/2022 03:10;1113;check;deleted;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;213;Ade;Ricky;Ricky.Ade@customer.com;687814223;France;Rennes;;Avenue Charles de Gaulle;Pièce déjà changée;1;type 3
23/09/2022 00:09;23/09/2022 01:05;1114;check;new;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;214;Jacinda;Dennie;Dennie.Jacinda@customer.com;741552424;France;Grenoble;;Avenue Charles de Gaulle;Pièce déjà changée;2;type 3
14/12/2022 00:12;14/12/2022 01:10;1115;repair;deleted;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;215;Vanni;Johna;Johna.Vanni@customer.com;687714094;France;Lyon;;Avenue Charles de Gaulle;Fuite importante au niveau du join;2;type 2
28/06/2022 14:06;28/06/2022 15:05;1116;repair;new;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;216;Harned;Belva;Belva.Harned@customer.com;660052970;France;Bordeaux;;Avenue Charles de Gaulle;Aspect extérieur douteux;2;type 1
02/12/2021 18:12;02/12/2021 19:10;1117;repair;new;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;217;Stefa;Alexine;Alexine.Stefa@customer.com;616565695;France;Bordeaux;;Avenue Charles de Gaulle;Fuite importante au niveau du join;2;type 2
26/10/2021 20:10;26/10/2021 21:10;1118;repair;deleted;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;218;Medrek;Addia;Addia.Medrek@customer.com;622906549;France;Lyon;;Avenue Charles de Gaulle;Pièce déjà changée;2;type 3
30/03/2022 15:03;30/03/2022 16:00;1119;check;new;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;219;Vins;Roslyn;Roslyn.Vins@customer.com;727413539;France;Bordeaux;;Avenue Charles de Gaulle;Pièce déjà changée;2;type 3
12/01/2022 13:01;12/01/2022 14:00;1120;check;deleted;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;220;Minetta;Odessa;Odessa.Minetta@customer.com;716146987;France;Paris;;Avenue Charles de Gaulle;Pièce déjà changée;1;type 3
16/08/2022 10:08;16/08/2022 11:05;1121;check;new;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;221;Cordi;Karina;Karina.Cordi@customer.com;601431665;France;Nantes;;Avenue Charles de Gaulle;Aspect extérieur douteux;2;type 1
23/03/2022 13:03;23/03/2022 14:00;1122;repair;new;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;222;Georgy;Emmey;Emmey.Georgy@customer.com;666789457;France;Paris;;Avenue Charles de Gaulle;Pièce déjà changée;2;type 3
13/11/2021 08:11;13/11/2021 09:10;1123;check;new;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;223;Obed;Antonietta;Antonietta.Obed@customer.com;676155767;France;Toulouse;;Avenue Charles de Gaulle;Débit irrégulier;2;type 2
23/01/2022 03:01;23/01/2022 04:00;1124;check;deleted;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;224;Arvo;Jolyn;Jolyn.Arvo@customer.com;651912221;France;Brest;;Avenue Charles de Gaulle;Fuite importante au niveau du join;1;type 1
15/03/2022 14:03;15/03/2022 15:00;1125;check;deleted;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;225;Charmine;Rani;Rani.Charmine@customer.com;744053865;France;Nantes;;Avenue Charles de Gaulle;Pièce déjà changée;1;type 3
17/08/2022 01:08;17/08/2022 02:05;1126;repair;new;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;226;Ethban;Brietta;Brietta.Ethban@customer.com;755015905;France;Brest;;Avenue Charles de Gaulle;Fuite importante au niveau du join;2;type 2
06/10/2022 14:10;06/10/2022 15:10;1127;repair;deleted;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;227;Cath;Fayre;Fayre.Cath@customer.com;628567118;France;Lyon;;Avenue Charles de Gaulle;Fuite importante au niveau du join;2;type 2
06/12/2022 22:12;06/12/2022 23:10;1128;repair;deleted;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;228;Izaak;Gale;Gale.Izaak@customer.com;725728819;France;Nantes;;Avenue Charles de Gaulle;Aspect extérieur douteux;1;type 1
15/10/2022 19:10;15/10/2022 20:10;1129;check;new;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;229;Charmine;Chloris;Chloris.Charmine@customer.com;778308777;France;Bordeaux;;Avenue Charles de Gaulle;Aspect extérieur douteux;2;type 1
23/07/2022 09:07;23/07/2022 10:05;1130;check;new;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;230;Docilla;Kirstin;Kirstin.Docilla@customer.com;657986837;France;Lannion;;Avenue Charles de Gaulle;Pièce déjà changée;1;type 3
27/10/2021 14:10;27/10/2021 15:10;1131;check;new;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;231;Hortensia;Joceline;Joceline.Hortensia@customer.com;749818847;France;Paris;;Avenue Charles de Gaulle;Fuite importante au niveau du join;1;type 1
03/02/2022 23:02;04/02/2022 00:00;1132;check;deleted;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;232;Pernick;Kaja;Kaja.Pernick@customer.com;773253140;France;Nantes;;Avenue Charles de Gaulle;Débit irrégulier;1;type 1
25/04/2022 23:04;26/04/2022 00:00;1133;check;new;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;233;Anderea;Paola;Paola.Anderea@customer.com;745792703;France;Lyon;;Avenue Charles de Gaulle;Fuite importante au niveau du join;2;type 2
09/11/2021 09:11;09/11/2021 10:10;1134;repair;new;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;234;Colbert;Magdalena;Magdalena.Colbert@customer.com;734388392;France;Grenoble;;Avenue Charles de Gaulle;Aspect extérieur douteux;1;type 1
10/02/2022 02:02;10/02/2022 03:00;1135;repair;new;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;235;Suk;Danny;Danny.Suk@customer.com;636386146;France;Rennes;;Avenue Charles de Gaulle;Débit irrégulier;1;type 1
18/11/2022 18:11;18/11/2022 19:10;1136;repair;new;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;236;Roscoe;Roxane;Roxane.Roscoe@customer.com;610607206;France;Grenoble;;Avenue Charles de Gaulle;Fuite importante au niveau du join;1;type 1
04/11/2022 22:11;04/11/2022 23:10;1137;repair;deleted;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;237;Loeb;Olivette;Olivette.Loeb@customer.com;637847333;France;Lannion;;Avenue Charles de Gaulle;Fuite importante au niveau du join;2;type 2
25/11/2022 18:11;25/11/2022 19:10;1138;check;new;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;238;Genna;Stevana;Stevana.Genna@customer.com;723388315;France;Brest;;Avenue Charles de Gaulle;Fuite importante au niveau du join;1;type 1
10/12/2021 01:12;10/12/2021 02:10;1139;repair;new;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;239;Sammons;Kristina;Kristina.Sammons@customer.com;627639454;France;Nantes;;Avenue Charles de Gaulle;Débit irrégulier;2;type 2
09/11/2022 08:11;09/11/2022 09:10;1140;repair;new;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;240;Adlare;Heddie;Heddie.Adlare@customer.com;648289910;France;Lyon;;Avenue Charles de Gaulle;Aspect extérieur douteux;1;type 1
17/11/2021 07:11;17/11/2021 08:10;1141;repair;new;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;241;Goth;Micheline;Micheline.Goth@customer.com;686832401;France;Lyon;;Avenue Charles de Gaulle;Fuite importante au niveau du join;1;type 1
03/02/2022 10:02;03/02/2022 11:00;1142;check;deleted;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;242;Nadia;Vanessa;Vanessa.Nadia@customer.com;698892711;France;Nantes;;Avenue Charles de Gaulle;Débit irrégulier;2;type 2
09/04/2022 02:04;09/04/2022 03:00;1143;repair;deleted;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;243;Chauncey;Ruthe;Ruthe.Chauncey@customer.com;659571401;France;Toulouse;;Avenue Charles de Gaulle;Aspect extérieur douteux;2;type 1
07/10/2022 23:10;08/10/2022 00:10;1144;repair;new;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;244;Cristi;Lenna;Lenna.Cristi@customer.com;678679598;France;Lannion;;Avenue Charles de Gaulle;Pièce déjà changée;2;type 3
12/04/2022 17:04;12/04/2022 18:00;1145;check;new;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;245;Raama;Annaliese;Annaliese.Raama@customer.com;630975642;France;Grenoble;;Avenue Charles de Gaulle;Aspect extérieur douteux;1;type 1
03/02/2022 14:02;03/02/2022 15:00;1146;check;deleted;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;246;Gillan;Ekaterina;Ekaterina.Gillan@customer.com;623112015;France;Toulouse;;Avenue Charles de Gaulle;Débit irrégulier;1;type 1
29/07/2022 21:07;29/07/2022 22:05;1147;check;deleted;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;247;Dalli;Albertina;Albertina.Dalli@customer.com;743017539;France;Bordeaux;;Avenue Charles de Gaulle;Fuite importante au niveau du join;1;type 1
07/11/2021 12:11;07/11/2021 13:10;1148;check;new;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;248;Fairweather;Micheline;Micheline.Fairweather@customer.com;761272648;France;Lannion;;Avenue Charles de Gaulle;Fuite importante au niveau du join;1;type 1
15/11/2022 19:11;15/11/2022 20:10;1149;repair;new;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;249;Loeb;Chrystel;Chrystel.Loeb@customer.com;681229636;France;Grenoble;;Avenue Charles de Gaulle;Fuite importante au niveau du join;1;type 1
05/10/2022 16:10;05/10/2022 17:10;1150;repair;deleted;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;250;Melony;Lucy;Lucy.Melony@customer.com;659234506;France;Toulouse;;Avenue Charles de Gaulle;Débit irrégulier;1;type 1
30/10/2021 18:10;30/10/2021 19:10;1151;check;new;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;251;Mandler;Melisent;Melisent.Mandler@customer.com;710384000;France;Bordeaux;;Avenue Charles de Gaulle;Aspect extérieur douteux;2;type 1
02/12/2021 16:12;02/12/2021 17:10;1152;check;new;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;252;Gahl;Celestyna;Celestyna.Gahl@customer.com;615145736;France;Grenoble;;Avenue Charles de Gaulle;Aspect extérieur douteux;1;type 1
25/08/2022 05:08;25/08/2022 06:05;1153;repair;deleted;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;253;Kauppi;Lanae;Lanae.Kauppi@customer.com;741186271;France;Nantes;;Avenue Charles de Gaulle;Débit irrégulier;2;type 2
02/08/2022 07:08;02/08/2022 08:05;1154;repair;deleted;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;254;Sidonius;Jessamyn;Jessamyn.Sidonius@customer.com;722607384;France;Lyon;;Avenue Charles de Gaulle;Aspect extérieur douteux;1;type 1
17/04/2022 01:04;17/04/2022 02:00;1155;check;deleted;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;255;Melony;Claresta;Claresta.Melony@customer.com;759667770;France;Grenoble;;Avenue Charles de Gaulle;Aspect extérieur douteux;1;type 1
30/11/2021 00:11;30/11/2021 01:10;1156;check;deleted;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;256;Fosque;Charlena;Charlena.Fosque@customer.com;675512919;France;Lyon;;Avenue Charles de Gaulle;Débit irrégulier;2;type 2
24/11/2021 13:11;24/11/2021 14:10;1157;repair;deleted;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;257;Thilda;Ernesta;Ernesta.Thilda@customer.com;697729532;France;Lannion;;Avenue Charles de Gaulle;Pièce déjà changée;1;type 3
24/01/2022 05:01;24/01/2022 06:00;1158;check;new;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;258;Urias;Lexine;Lexine.Urias@customer.com;794768688;France;Lyon;;Avenue Charles de Gaulle;Aspect extérieur douteux;2;type 1
09/11/2022 18:11;09/11/2022 19:10;1159;check;new;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;259;Shirberg;Florie;Florie.Shirberg@customer.com;662043748;France;Bordeaux;;Avenue Charles de Gaulle;Fuite importante au niveau du join;2;type 2
28/07/2022 15:07;28/07/2022 16:05;1160;check;deleted;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;260;Greyson;Zia;Zia.Greyson@customer.com;746529080;France;Rennes;;Avenue Charles de Gaulle;Fuite importante au niveau du join;2;type 2
02/04/2022 12:04;02/04/2022 13:00;1161;check;new;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;261;Gahl;Joy;Joy.Gahl@customer.com;730497393;France;Bordeaux;;Avenue Charles de Gaulle;Fuite importante au niveau du join;2;type 2
11/12/2021 12:12;11/12/2021 13:10;1162;check;deleted;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;262;Hathaway;Deloria;Deloria.Hathaway@customer.com;683713041;France;Brest;;Avenue Charles de Gaulle;Débit irrégulier;2;type 2
18/06/2022 12:06;18/06/2022 13:05;1163;repair;new;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;263;Graig;Allyce;Allyce.Graig@customer.com;698645043;France;Brest;;Avenue Charles de Gaulle;Aspect extérieur douteux;1;type 1
22/12/2021 04:12;22/12/2021 05:10;1164;check;new;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;264;Kaete;Bibby;Bibby.Kaete@customer.com;707666297;France;Lyon;;Avenue Charles de Gaulle;Aspect extérieur douteux;1;type 1
22/03/2022 06:03;22/03/2022 07:00;1165;repair;new;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;265;Shaver;Cathie;Cathie.Shaver@customer.com;669298672;France;Lannion;;Avenue Charles de Gaulle;Pièce déjà changée;1;type 3
21/07/2022 07:07;21/07/2022 08:05;1166;check;deleted;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;266;Geffner;Melisent;Melisent.Geffner@customer.com;751156056;France;Grenoble;;Avenue Charles de Gaulle;Aspect extérieur douteux;2;type 1
17/08/2022 16:08;17/08/2022 17:05;1167;check;new;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;267;Kaete;Lynea;Lynea.Kaete@customer.com;712256461;France;Grenoble;;Avenue Charles de Gaulle;Débit irrégulier;2;type 2
09/12/2021 01:12;09/12/2021 02:10;1168;check;new;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;268;Burkle;Starla;Starla.Burkle@customer.com;784693254;France;Nantes;;Avenue Charles de Gaulle;Aspect extérieur douteux;1;type 1
02/11/2021 23:11;03/11/2021 00:10;1169;repair;deleted;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;269;Suk;Jolyn;Jolyn.Suk@customer.com;725847757;France;Nantes;;Avenue Charles de Gaulle;Pièce déjà changée;2;type 3
19/08/2022 00:08;19/08/2022 01:05;1170;check;new;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;270;Karl;Charlena;Charlena.Karl@customer.com;643471782;France;Lannion;;Avenue Charles de Gaulle;Pièce déjà changée;2;type 3
26/10/2021 15:10;26/10/2021 16:10;1171;check;deleted;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;271;Krystle;Sophia;Sophia.Krystle@customer.com;653756905;France;Paris;;Avenue Charles de Gaulle;Débit irrégulier;2;type 2
30/08/2022 14:08;30/08/2022 15:05;1172;repair;new;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;272;Harl;Farrah;Farrah.Harl@customer.com;671552159;France;Lannion;;Avenue Charles de Gaulle;Pièce déjà changée;1;type 3
19/05/2022 03:05;19/05/2022 04:05;1173;repair;new;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;273;Drus;Cassondra;Cassondra.Drus@customer.com;683534930;France;Lannion;;Avenue Charles de Gaulle;Débit irrégulier;1;type 1
03/01/2022 08:01;03/01/2022 09:00;1174;check;deleted;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;274;Zitvaa;Zia;Zia.Zitvaa@customer.com;625823053;France;Rennes;;Avenue Charles de Gaulle;Débit irrégulier;1;type 1
15/01/2022 12:01;15/01/2022 13:00;1175;check;deleted;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;275;Stevy;Gianina;Gianina.Stevy@customer.com;717435268;France;Rennes;;Avenue Charles de Gaulle;Pièce déjà changée;2;type 3
23/04/2022 21:04;23/04/2022 22:00;1176;repair;deleted;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;276;Giule;Leeanne;Leeanne.Giule@customer.com;778511439;France;Paris;;Avenue Charles de Gaulle;Aspect extérieur douteux;2;type 1
11/02/2022 13:02;11/02/2022 14:00;1177;check;new;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;277;Heisel;Kaia;Kaia.Heisel@customer.com;688214418;France;Brest;;Avenue Charles de Gaulle;Débit irrégulier;1;type 1
17/10/2022 16:10;17/10/2022 17:10;1178;check;deleted;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;278;Stuart;Kathi;Kathi.Stuart@customer.com;782923887;France;Rennes;;Avenue Charles de Gaulle;Débit irrégulier;2;type 2
24/10/2022 23:10;25/10/2022 00:10;1179;repair;new;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;279;Ilka;Dode;Dode.Ilka@customer.com;796057007;France;Paris;;Avenue Charles de Gaulle;Fuite importante au niveau du join;1;type 1
25/11/2022 11:11;25/11/2022 12:10;1180;check;deleted;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;280;Yate;Vinita;Vinita.Yate@customer.com;617794750;France;Nantes;;Avenue Charles de Gaulle;Fuite importante au niveau du join;2;type 2
03/10/2022 10:10;03/10/2022 11:10;1181;repair;deleted;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;281;Levey;Ermengarde;Ermengarde.Levey@customer.com;661437369;France;Rennes;;Avenue Charles de Gaulle;Fuite importante au niveau du join;2;type 2
26/11/2022 20:11;26/11/2022 21:10;1182;repair;new;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;282;Pearse;Edee;Edee.Pearse@customer.com;616155532;France;Toulouse;;Avenue Charles de Gaulle;Aspect extérieur douteux;2;type 1
18/10/2022 23:10;19/10/2022 00:10;1183;repair;new;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;283;Jarib;Abbie;Abbie.Jarib@customer.com;609759253;France;Paris;;Avenue Charles de Gaulle;Fuite importante au niveau du join;1;type 1
08/09/2022 09:09;08/09/2022 10:05;1184;check;deleted;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;284;Hubert;Lila;Lila.Hubert@customer.com;685511541;France;Grenoble;;Avenue Charles de Gaulle;Pièce déjà changée;2;type 3
07/01/2022 00:01;07/01/2022 01:00;1185;check;deleted;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;285;Lemuela;Antonietta;Antonietta.Lemuela@customer.com;775159547;France;Bordeaux;;Avenue Charles de Gaulle;Débit irrégulier;2;type 2
25/12/2021 02:12;25/12/2021 03:10;1186;check;new;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;286;Yate;Annecorinne;Annecorinne.Yate@customer.com;624387479;France;Lyon;;Avenue Charles de Gaulle;Débit irrégulier;1;type 1
27/10/2022 22:10;27/10/2022 23:10;1187;check;deleted;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;287;Chinua;Janis;Janis.Chinua@customer.com;763780029;France;Lyon;;Avenue Charles de Gaulle;Fuite importante au niveau du join;1;type 1
14/03/2022 21:03;14/03/2022 22:00;1188;check;deleted;undy8444;ditini;nabil;nabil.ditini@orange.com;688281080;288;Norvol;Evita;Evita.Norvol@customer.com;727289931;France;Lannion;;Avenue Charles de Gaulle;Fuite importante au niveau du join;2;type 2
